,name,url,_dlt_load_id,_dlt_id
533,conkeldurr,https://pokeapi.co/api/v2/pokemon/534/,1732007685.616085,HrRuKPMqWHFUZw
534,tympole,https://pokeapi.co/api/v2/pokemon/535/,1732007685.616085,PqtK8Z9aueMdMg
535,palpitoad,https://pokeapi.co/api/v2/pokemon/536/,1732007685.616085,dYqHBvSYSNYqCA
536,seismitoad,https://pokeapi.co/api/v2/pokemon/537/,1732007685.616085,DtRahbmogzbSzg
537,throh,https://pokeapi.co/api/v2/pokemon/538/,1732007685.616085,HtITiWMVJykKpw
538,sawk,https://pokeapi.co/api/v2/pokemon/539/,1732007685.616085,zO51VUbachjmFw
539,sewaddle,https://pokeapi.co/api/v2/pokemon/540/,1732007685.616085,Gd7cL+txC9iH9w
540,swadloon,https://pokeapi.co/api/v2/pokemon/541/,1732007685.616085,Cb7XRyBEVJUsww
541,leavanny,https://pokeapi.co/api/v2/pokemon/542/,1732007685.616085,+Yp02a+5/pZAag
542,venipede,https://pokeapi.co/api/v2/pokemon/543/,1732007685.616085,yeExKnyi4Uqdlw
543,whirlipede,https://pokeapi.co/api/v2/pokemon/544/,1732007685.616085,Oz0/VqMSNNd1yg
544,scolipede,https://pokeapi.co/api/v2/pokemon/545/,1732007685.616085,3odeICPprgzF3Q
545,cottonee,https://pokeapi.co/api/v2/pokemon/546/,1732007685.616085,xZneiCXok/x8cg
546,whimsicott,https://pokeapi.co/api/v2/pokemon/547/,1732007685.616085,PfKaukD4h7ka+Q
547,petilil,https://pokeapi.co/api/v2/pokemon/548/,1732007685.616085,Z0NlMg3LCwAmMw
548,lilligant,https://pokeapi.co/api/v2/pokemon/549/,1732007685.616085,oc3c3TQw3j+0HQ
549,basculin-red-striped,https://pokeapi.co/api/v2/pokemon/550/,1732007685.616085,ChEKsVSlCYZmbA
550,sandile,https://pokeapi.co/api/v2/pokemon/551/,1732007685.616085,ZNWjlQX6r59TOQ
551,krokorok,https://pokeapi.co/api/v2/pokemon/552/,1732007685.616085,3Bm1Zd0slSvP8Q
552,krookodile,https://pokeapi.co/api/v2/pokemon/553/,1732007685.616085,gxDqLUcI7mkEcw
553,darumaka,https://pokeapi.co/api/v2/pokemon/554/,1732007685.616085,s+R79sug3LvHQw
554,darmanitan-standard,https://pokeapi.co/api/v2/pokemon/555/,1732007685.616085,HFM6oahTPkMpNg
555,maractus,https://pokeapi.co/api/v2/pokemon/556/,1732007685.616085,qYuq64KIwyivhA
556,dwebble,https://pokeapi.co/api/v2/pokemon/557/,1732007685.616085,K+LF6O4JhBWENw
557,crustle,https://pokeapi.co/api/v2/pokemon/558/,1732007685.616085,hfHw3AGycZ2ioQ
558,scraggy,https://pokeapi.co/api/v2/pokemon/559/,1732007685.616085,VNWl3EfQOWxARA
559,scrafty,https://pokeapi.co/api/v2/pokemon/560/,1732007685.616085,LQ6ZLWjGu7dQrQ
560,sigilyph,https://pokeapi.co/api/v2/pokemon/561/,1732007685.616085,isSgHKtwRugp7Q
561,yamask,https://pokeapi.co/api/v2/pokemon/562/,1732007685.616085,qdL4CGCLLytOWw
562,cofagrigus,https://pokeapi.co/api/v2/pokemon/563/,1732007685.616085,iTJhVnkkhvr4pg
563,tirtouga,https://pokeapi.co/api/v2/pokemon/564/,1732007685.616085,XmSDRm6xRKAM0w
564,carracosta,https://pokeapi.co/api/v2/pokemon/565/,1732007685.616085,pbOMrmSjSmVCgg
565,archen,https://pokeapi.co/api/v2/pokemon/566/,1732007685.616085,2hdLgbQz87EWGQ
566,archeops,https://pokeapi.co/api/v2/pokemon/567/,1732007685.616085,1F4jOSRbDA2m1w
567,trubbish,https://pokeapi.co/api/v2/pokemon/568/,1732007685.616085,lX06p0Juhg9nSw
568,garbodor,https://pokeapi.co/api/v2/pokemon/569/,1732007685.616085,kERVGd+Afs/nlw
569,zorua,https://pokeapi.co/api/v2/pokemon/570/,1732007685.616085,RABTdXA04NkyQg
570,zoroark,https://pokeapi.co/api/v2/pokemon/571/,1732007685.616085,BruZMH3DbrMtqQ
571,minccino,https://pokeapi.co/api/v2/pokemon/572/,1732007685.616085,kFbbW4TJ+LCP9w
572,cinccino,https://pokeapi.co/api/v2/pokemon/573/,1732007685.616085,6hKrQygHB3jVJg
573,gothita,https://pokeapi.co/api/v2/pokemon/574/,1732007685.616085,JhPsHq60i0dSUg
574,gothorita,https://pokeapi.co/api/v2/pokemon/575/,1732007685.616085,DV6JFnAmD1VPWA
575,gothitelle,https://pokeapi.co/api/v2/pokemon/576/,1732007685.616085,YRRI6jmdKwUOSQ
576,solosis,https://pokeapi.co/api/v2/pokemon/577/,1732007685.616085,66Su+9GbcHG5vg
577,duosion,https://pokeapi.co/api/v2/pokemon/578/,1732007685.616085,U+FfRLkoMM+0YA
578,reuniclus,https://pokeapi.co/api/v2/pokemon/579/,1732007685.616085,MyVodJb5DquVaQ
579,ducklett,https://pokeapi.co/api/v2/pokemon/580/,1732007685.616085,eSwDt81gT6nfmw
580,swanna,https://pokeapi.co/api/v2/pokemon/581/,1732007685.616085,ptxWdvRy3PoFXg
581,vanillite,https://pokeapi.co/api/v2/pokemon/582/,1732007685.616085,CsL7R/2bHO5vDQ
582,vanillish,https://pokeapi.co/api/v2/pokemon/583/,1732007685.616085,HYuoiXeTu+uZcQ
583,vanilluxe,https://pokeapi.co/api/v2/pokemon/584/,1732007685.616085,lSaxaISrBcjtxw
584,deerling,https://pokeapi.co/api/v2/pokemon/585/,1732007685.616085,wNiNLO/KiYLl5A
585,sawsbuck,https://pokeapi.co/api/v2/pokemon/586/,1732007685.616085,J1ZY12fGSmbGDw
586,emolga,https://pokeapi.co/api/v2/pokemon/587/,1732007685.616085,W8oNRqAsslVCRQ
587,karrablast,https://pokeapi.co/api/v2/pokemon/588/,1732007685.616085,BJXs8Jg8DwjdBw
588,escavalier,https://pokeapi.co/api/v2/pokemon/589/,1732007685.616085,B3fcy2Rlps+n8Q
589,foongus,https://pokeapi.co/api/v2/pokemon/590/,1732007685.616085,lU72F2M3Nk+fCA
590,amoonguss,https://pokeapi.co/api/v2/pokemon/591/,1732007685.616085,lFfmGEUGbWDu9g
591,frillish,https://pokeapi.co/api/v2/pokemon/592/,1732007685.616085,6CHXXR3OOP3y6A
592,jellicent,https://pokeapi.co/api/v2/pokemon/593/,1732007685.616085,s9sNoptMf0pSDw
593,alomomola,https://pokeapi.co/api/v2/pokemon/594/,1732007685.616085,S1ivE+/NIYLAHA
594,joltik,https://pokeapi.co/api/v2/pokemon/595/,1732007685.616085,LEHkyLaZyS22WQ
595,galvantula,https://pokeapi.co/api/v2/pokemon/596/,1732007685.616085,mqkp3HBsuFzr2w
596,ferroseed,https://pokeapi.co/api/v2/pokemon/597/,1732007685.616085,rZPdu3bpukiFLg
597,ferrothorn,https://pokeapi.co/api/v2/pokemon/598/,1732007685.616085,Tz61EB/Wbd7scg
598,klink,https://pokeapi.co/api/v2/pokemon/599/,1732007685.616085,yPJ1gM7CkOSd+w
599,klang,https://pokeapi.co/api/v2/pokemon/600/,1732007685.616085,IQPS3jRWPJn/mA
600,klinklang,https://pokeapi.co/api/v2/pokemon/601/,1732007685.616085,XseDirI3W04ZBQ
601,tynamo,https://pokeapi.co/api/v2/pokemon/602/,1732007685.616085,pB7hMvD3UUy0Nw
602,eelektrik,https://pokeapi.co/api/v2/pokemon/603/,1732007685.616085,NdPwHWjA/gNkCg
603,eelektross,https://pokeapi.co/api/v2/pokemon/604/,1732007685.616085,cO9II04b7CnnvA
604,elgyem,https://pokeapi.co/api/v2/pokemon/605/,1732007685.616085,5u3qcE9Z1bXWDg
605,beheeyem,https://pokeapi.co/api/v2/pokemon/606/,1732007685.616085,2nrlyMA85+13aA
606,litwick,https://pokeapi.co/api/v2/pokemon/607/,1732007685.616085,s+908RtO4mY+yQ
607,lampent,https://pokeapi.co/api/v2/pokemon/608/,1732007685.616085,EgPxuLIjhjELaw
608,chandelure,https://pokeapi.co/api/v2/pokemon/609/,1732007685.616085,qqF/1kvSuqSOdA
609,axew,https://pokeapi.co/api/v2/pokemon/610/,1732007685.616085,j0LkMcFbhdZs/g
610,fraxure,https://pokeapi.co/api/v2/pokemon/611/,1732007685.616085,IlPa0ssxATU9vw
611,haxorus,https://pokeapi.co/api/v2/pokemon/612/,1732007685.616085,K7iz5XpHXhKRhw
612,cubchoo,https://pokeapi.co/api/v2/pokemon/613/,1732007685.616085,+WMN6DvEsgDkAA
613,beartic,https://pokeapi.co/api/v2/pokemon/614/,1732007685.616085,q2XuRhk0+5qVQg
614,cryogonal,https://pokeapi.co/api/v2/pokemon/615/,1732007685.616085,h3CryAqmMtS8IQ
615,shelmet,https://pokeapi.co/api/v2/pokemon/616/,1732007685.616085,84PfE5MnqRFWiQ
616,accelgor,https://pokeapi.co/api/v2/pokemon/617/,1732007685.616085,RN5X01XB4LXpWQ
617,stunfisk,https://pokeapi.co/api/v2/pokemon/618/,1732007685.616085,wb/fMgGQ9p5LIg
618,mienfoo,https://pokeapi.co/api/v2/pokemon/619/,1732007685.616085,t/+Qdw9gMJ5w9w
619,mienshao,https://pokeapi.co/api/v2/pokemon/620/,1732007685.616085,GsV6/SXtrBcJyA
620,druddigon,https://pokeapi.co/api/v2/pokemon/621/,1732007685.616085,lRG1//XgCZCLQg
621,golett,https://pokeapi.co/api/v2/pokemon/622/,1732007685.616085,dQbS98miG2qP9Q
622,golurk,https://pokeapi.co/api/v2/pokemon/623/,1732007685.616085,adFurhXA9Kz5iQ
623,pawniard,https://pokeapi.co/api/v2/pokemon/624/,1732007685.616085,arsJmVt377p81w
624,bisharp,https://pokeapi.co/api/v2/pokemon/625/,1732007685.616085,a0nPoa+bdMfbPw
625,bouffalant,https://pokeapi.co/api/v2/pokemon/626/,1732007685.616085,mP134zMHix9AQw
626,rufflet,https://pokeapi.co/api/v2/pokemon/627/,1732007685.616085,r2esrE6KdCMwhQ
627,braviary,https://pokeapi.co/api/v2/pokemon/628/,1732007685.616085,M8aWWH1B+P1PiQ
628,vullaby,https://pokeapi.co/api/v2/pokemon/629/,1732007685.616085,wi3CJ89PSd4KOQ
629,mandibuzz,https://pokeapi.co/api/v2/pokemon/630/,1732007685.616085,M5z3tvyanNL1uA
630,heatmor,https://pokeapi.co/api/v2/pokemon/631/,1732007685.616085,gIm5UZum3Cgh9Q
631,durant,https://pokeapi.co/api/v2/pokemon/632/,1732007685.616085,3iqxQhWm8cbLeA
632,deino,https://pokeapi.co/api/v2/pokemon/633/,1732007685.616085,TKSkGeS/3wIMvw
633,zweilous,https://pokeapi.co/api/v2/pokemon/634/,1732007685.616085,O4wFtoVwZaJmlQ
634,hydreigon,https://pokeapi.co/api/v2/pokemon/635/,1732007685.616085,0SrqCvUBu5VniQ
635,larvesta,https://pokeapi.co/api/v2/pokemon/636/,1732007685.616085,x0mWoqwRNJnxiA
636,volcarona,https://pokeapi.co/api/v2/pokemon/637/,1732007685.616085,TGsk2qqIjZcI9A
637,cobalion,https://pokeapi.co/api/v2/pokemon/638/,1732007685.616085,eB38JYDeT+uPtQ
638,terrakion,https://pokeapi.co/api/v2/pokemon/639/,1732007685.616085,3Wl0n7tXQqYN7w
639,virizion,https://pokeapi.co/api/v2/pokemon/640/,1732007685.616085,VY/2ZPxl3Zm5ZQ
640,tornadus-incarnate,https://pokeapi.co/api/v2/pokemon/641/,1732007685.616085,WGbstYuuwmzguQ
641,thundurus-incarnate,https://pokeapi.co/api/v2/pokemon/642/,1732007685.616085,H8ZjEFd1jHD5fg
642,reshiram,https://pokeapi.co/api/v2/pokemon/643/,1732007685.616085,jdSYgKJKonEy3A
643,zekrom,https://pokeapi.co/api/v2/pokemon/644/,1732007685.616085,qO31UgH9BbTpew
644,landorus-incarnate,https://pokeapi.co/api/v2/pokemon/645/,1732007685.616085,k/IoXtEW1mNRSA
645,kyurem,https://pokeapi.co/api/v2/pokemon/646/,1732007685.616085,XTyA2Bb7AocFbQ
646,keldeo-ordinary,https://pokeapi.co/api/v2/pokemon/647/,1732007685.616085,cQij7215Dle1Qw
647,meloetta-aria,https://pokeapi.co/api/v2/pokemon/648/,1732007685.616085,DRwbCG1lneof1A
648,genesect,https://pokeapi.co/api/v2/pokemon/649/,1732007685.616085,JzTdQeioaKBL0A
649,chespin,https://pokeapi.co/api/v2/pokemon/650/,1732007685.616085,PfRkSvmxNAu2JQ
650,quilladin,https://pokeapi.co/api/v2/pokemon/651/,1732007685.616085,+cbiGcDR8P92SA
651,chesnaught,https://pokeapi.co/api/v2/pokemon/652/,1732007685.616085,ZaJ29HnKDmsgmg
652,fennekin,https://pokeapi.co/api/v2/pokemon/653/,1732007685.616085,XqAf77xpdsa2MA
653,braixen,https://pokeapi.co/api/v2/pokemon/654/,1732007685.616085,3gJHBVjPDlnVJg
654,delphox,https://pokeapi.co/api/v2/pokemon/655/,1732007685.616085,6ZOHJfxF2J7cGg
655,froakie,https://pokeapi.co/api/v2/pokemon/656/,1732007685.616085,uzB6hw+1F7rjpg
656,frogadier,https://pokeapi.co/api/v2/pokemon/657/,1732007685.616085,s7Y09xTuYVurkg
657,greninja,https://pokeapi.co/api/v2/pokemon/658/,1732007685.616085,aMYJCunY1BSZ3w
658,bunnelby,https://pokeapi.co/api/v2/pokemon/659/,1732007685.616085,pF51W8aPPqVjgQ
659,diggersby,https://pokeapi.co/api/v2/pokemon/660/,1732007685.616085,MmVR8fQHvX5wdQ
660,fletchling,https://pokeapi.co/api/v2/pokemon/661/,1732007685.616085,9y/ok/zuqDxfsw
661,fletchinder,https://pokeapi.co/api/v2/pokemon/662/,1732007685.616085,Xeqp53sEA3AhCw
662,talonflame,https://pokeapi.co/api/v2/pokemon/663/,1732007685.616085,8eokoIHSzSEpxg
663,scatterbug,https://pokeapi.co/api/v2/pokemon/664/,1732007685.616085,gS5HQasZQ3RTqg
664,spewpa,https://pokeapi.co/api/v2/pokemon/665/,1732007685.616085,/JZneI8HHGMJ2w
665,vivillon,https://pokeapi.co/api/v2/pokemon/666/,1732007685.616085,ZWIDnwALcVUOWw
666,litleo,https://pokeapi.co/api/v2/pokemon/667/,1732007685.616085,kqS8niXvx1hsYg
667,pyroar,https://pokeapi.co/api/v2/pokemon/668/,1732007685.616085,REY57CFm1VbSOg
668,flabebe,https://pokeapi.co/api/v2/pokemon/669/,1732007685.616085,2lX574KerG71zg
669,floette,https://pokeapi.co/api/v2/pokemon/670/,1732007685.616085,K5k3g2SrL7LtDQ
670,florges,https://pokeapi.co/api/v2/pokemon/671/,1732007685.616085,l/+7qcQMSnDhAg
671,skiddo,https://pokeapi.co/api/v2/pokemon/672/,1732007685.616085,dpMxisMCUGU1gA
672,gogoat,https://pokeapi.co/api/v2/pokemon/673/,1732007685.616085,g41XgwImwIcPLQ
673,pancham,https://pokeapi.co/api/v2/pokemon/674/,1732007685.616085,pDU/W7dgcKJYOQ
674,pangoro,https://pokeapi.co/api/v2/pokemon/675/,1732007685.616085,txnHrng0IwxOlw
675,furfrou,https://pokeapi.co/api/v2/pokemon/676/,1732007685.616085,41jdwsdJTSt/Rg
676,espurr,https://pokeapi.co/api/v2/pokemon/677/,1732007685.616085,GqwipySI29LO/w
677,meowstic-male,https://pokeapi.co/api/v2/pokemon/678/,1732007685.616085,zOjpIDJ5CXEUiA
678,honedge,https://pokeapi.co/api/v2/pokemon/679/,1732007685.616085,ec11w21dg2Iw2A
679,doublade,https://pokeapi.co/api/v2/pokemon/680/,1732007685.616085,vPSHn/WaAWYgGA
680,aegislash-shield,https://pokeapi.co/api/v2/pokemon/681/,1732007685.616085,kcuX2o774gU1Vw
681,spritzee,https://pokeapi.co/api/v2/pokemon/682/,1732007685.616085,fPzmHybnfrKb2g
682,aromatisse,https://pokeapi.co/api/v2/pokemon/683/,1732007685.616085,C3mjcvUY3L52nQ
683,swirlix,https://pokeapi.co/api/v2/pokemon/684/,1732007685.616085,n8CGNQLKIluAIw
684,slurpuff,https://pokeapi.co/api/v2/pokemon/685/,1732007685.616085,oZJPgp7nqPspTg
685,inkay,https://pokeapi.co/api/v2/pokemon/686/,1732007685.616085,OGRxgMl4X0rLZQ
686,malamar,https://pokeapi.co/api/v2/pokemon/687/,1732007685.616085,4jHQcrsNQIKkNQ
687,binacle,https://pokeapi.co/api/v2/pokemon/688/,1732007685.616085,g5/6juDPT6GIuA
688,barbaracle,https://pokeapi.co/api/v2/pokemon/689/,1732007685.616085,8mx55BOZc8zs2Q
689,skrelp,https://pokeapi.co/api/v2/pokemon/690/,1732007685.616085,NZ7aHlIhiidTKA
690,dragalge,https://pokeapi.co/api/v2/pokemon/691/,1732007685.616085,VRCVnnrVRdsQCQ
691,clauncher,https://pokeapi.co/api/v2/pokemon/692/,1732007685.616085,WxKSUMn81QNyJw
692,clawitzer,https://pokeapi.co/api/v2/pokemon/693/,1732007685.616085,Zj25leOjFIYi3A
693,helioptile,https://pokeapi.co/api/v2/pokemon/694/,1732007685.616085,nEtkmA8XEkOnpw
694,heliolisk,https://pokeapi.co/api/v2/pokemon/695/,1732007685.616085,Rg4TguUmtMYNqQ
695,tyrunt,https://pokeapi.co/api/v2/pokemon/696/,1732007685.616085,hzZF+TXY47+sMA
696,tyrantrum,https://pokeapi.co/api/v2/pokemon/697/,1732007685.616085,30y7c1kOPgvdlw
697,amaura,https://pokeapi.co/api/v2/pokemon/698/,1732007685.616085,jW0uRivfqwzwPw
698,aurorus,https://pokeapi.co/api/v2/pokemon/699/,1732007685.616085,NbzHikgDoHPerg
699,sylveon,https://pokeapi.co/api/v2/pokemon/700/,1732007685.616085,ueg/D+t83na21w
700,hawlucha,https://pokeapi.co/api/v2/pokemon/701/,1732007685.616085,7NJZEmEeSdYJlA
701,dedenne,https://pokeapi.co/api/v2/pokemon/702/,1732007685.616085,DJFx+b5L+BM9iA
702,carbink,https://pokeapi.co/api/v2/pokemon/703/,1732007685.616085,dbdVN00uQEVdLQ
703,goomy,https://pokeapi.co/api/v2/pokemon/704/,1732007685.616085,n8eYnkR6sUmM8w
704,sliggoo,https://pokeapi.co/api/v2/pokemon/705/,1732007685.616085,EGuU2A2YsZaRng
705,goodra,https://pokeapi.co/api/v2/pokemon/706/,1732007685.616085,Fz+GSDPVQQziig
706,klefki,https://pokeapi.co/api/v2/pokemon/707/,1732007685.616085,PiqtCsVY5hY2RA
707,phantump,https://pokeapi.co/api/v2/pokemon/708/,1732007685.616085,iy3m5EfjULz3Vg
708,trevenant,https://pokeapi.co/api/v2/pokemon/709/,1732007685.616085,hq2YM230Xq1lUw
709,pumpkaboo-average,https://pokeapi.co/api/v2/pokemon/710/,1732007685.616085,PPce5FBxujBX+A
710,gourgeist-average,https://pokeapi.co/api/v2/pokemon/711/,1732007685.616085,STp71JwaIcjAFQ
711,bergmite,https://pokeapi.co/api/v2/pokemon/712/,1732007685.616085,nkBPu10G3wElqQ
712,avalugg,https://pokeapi.co/api/v2/pokemon/713/,1732007685.616085,AnyfhEkwXNxLxQ
713,noibat,https://pokeapi.co/api/v2/pokemon/714/,1732007685.616085,SzdGmtm8LriBBw
714,noivern,https://pokeapi.co/api/v2/pokemon/715/,1732007685.616085,5345XVoe+eVlUA
715,xerneas,https://pokeapi.co/api/v2/pokemon/716/,1732007685.616085,szIhNvhTcmnnlw
716,yveltal,https://pokeapi.co/api/v2/pokemon/717/,1732007685.616085,mn48N3kQdUGKNw
717,zygarde-50,https://pokeapi.co/api/v2/pokemon/718/,1732007685.616085,Z9ZpMgpRBXhtew
718,diancie,https://pokeapi.co/api/v2/pokemon/719/,1732007685.616085,+Grn1hPFXncQUA
719,hoopa,https://pokeapi.co/api/v2/pokemon/720/,1732007685.616085,u1o0uCQsADXANg
720,volcanion,https://pokeapi.co/api/v2/pokemon/721/,1732007685.616085,KIr6dXdEii/kYw
721,rowlet,https://pokeapi.co/api/v2/pokemon/722/,1732007685.616085,58pbIevBexZ6Fw
722,dartrix,https://pokeapi.co/api/v2/pokemon/723/,1732007685.616085,XNziAblDzAcSJA
723,decidueye,https://pokeapi.co/api/v2/pokemon/724/,1732007685.616085,lapQsRww/swRTg
724,litten,https://pokeapi.co/api/v2/pokemon/725/,1732007685.616085,AsroiO03qDF0mw
725,torracat,https://pokeapi.co/api/v2/pokemon/726/,1732007685.616085,yRCsVZ8Z0rASaQ
726,incineroar,https://pokeapi.co/api/v2/pokemon/727/,1732007685.616085,4j9DSbFwT2jpdw
727,popplio,https://pokeapi.co/api/v2/pokemon/728/,1732007685.616085,fbIBc94WsXLjUg
728,brionne,https://pokeapi.co/api/v2/pokemon/729/,1732007685.616085,/LW2MZSbr/fBGw
729,primarina,https://pokeapi.co/api/v2/pokemon/730/,1732007685.616085,qOn2o3KVTfxxBQ
730,pikipek,https://pokeapi.co/api/v2/pokemon/731/,1732007685.616085,yXNpQ++Xsq4xyQ
731,trumbeak,https://pokeapi.co/api/v2/pokemon/732/,1732007685.616085,Ycf+wXZ6FNuaBA
732,toucannon,https://pokeapi.co/api/v2/pokemon/733/,1732007685.616085,Qt07q/baiLAJ6Q
733,yungoos,https://pokeapi.co/api/v2/pokemon/734/,1732007685.616085,pjw4gXO20wO5mA
734,gumshoos,https://pokeapi.co/api/v2/pokemon/735/,1732007685.616085,L10Ih9uJHDRZmw
735,grubbin,https://pokeapi.co/api/v2/pokemon/736/,1732007685.616085,YlkqkW/u7oCXDg
736,charjabug,https://pokeapi.co/api/v2/pokemon/737/,1732007685.616085,rajBZEbQ+JeOow
737,vikavolt,https://pokeapi.co/api/v2/pokemon/738/,1732007685.616085,upE8ck4KLW9eAA
738,crabrawler,https://pokeapi.co/api/v2/pokemon/739/,1732007685.616085,aU1Ah8YmMKCbpA
739,crabominable,https://pokeapi.co/api/v2/pokemon/740/,1732007685.616085,YN0eLfHGLnZ0fg
740,oricorio-baile,https://pokeapi.co/api/v2/pokemon/741/,1732007685.616085,l3gXSDBzUnOt9g
741,cutiefly,https://pokeapi.co/api/v2/pokemon/742/,1732007685.616085,N9bJurAXlmvIQA
742,ribombee,https://pokeapi.co/api/v2/pokemon/743/,1732007685.616085,nXFCV3YXpxwg0w
743,rockruff,https://pokeapi.co/api/v2/pokemon/744/,1732007685.616085,Ft267+n6mrmzPQ
744,lycanroc-midday,https://pokeapi.co/api/v2/pokemon/745/,1732007685.616085,KJfRfbHha7XXbw
745,wishiwashi-solo,https://pokeapi.co/api/v2/pokemon/746/,1732007685.616085,JbEFCygce844ig
746,mareanie,https://pokeapi.co/api/v2/pokemon/747/,1732007685.616085,CcoZkHbVsl2jYw
747,toxapex,https://pokeapi.co/api/v2/pokemon/748/,1732007685.616085,blwDg2IfpbriNw
748,mudbray,https://pokeapi.co/api/v2/pokemon/749/,1732007685.616085,diaerwCmZT8/Tg
749,mudsdale,https://pokeapi.co/api/v2/pokemon/750/,1732007685.616085,HtkrZzi+OxUbJQ
750,dewpider,https://pokeapi.co/api/v2/pokemon/751/,1732007685.616085,FSBwNWEuC1qqjA
751,araquanid,https://pokeapi.co/api/v2/pokemon/752/,1732007685.616085,LHMAjOxfu0Vdqg
752,fomantis,https://pokeapi.co/api/v2/pokemon/753/,1732007685.616085,m4zmrlJsYGGLXQ
753,lurantis,https://pokeapi.co/api/v2/pokemon/754/,1732007685.616085,NltdobPSYojjdg
754,morelull,https://pokeapi.co/api/v2/pokemon/755/,1732007685.616085,D0WuEAWQVX+cRA
755,shiinotic,https://pokeapi.co/api/v2/pokemon/756/,1732007685.616085,FjYOOUg4Pa+EJw
756,salandit,https://pokeapi.co/api/v2/pokemon/757/,1732007685.616085,ieSbLBkmub9dTw
757,salazzle,https://pokeapi.co/api/v2/pokemon/758/,1732007685.616085,rvvDHiF+DjGP8A
758,stufful,https://pokeapi.co/api/v2/pokemon/759/,1732007685.616085,VoQb6sN1ytf1qw
759,bewear,https://pokeapi.co/api/v2/pokemon/760/,1732007685.616085,K1SLhXJc6AR+CA
760,bounsweet,https://pokeapi.co/api/v2/pokemon/761/,1732007685.616085,hfV4xkipvTNGIg
761,steenee,https://pokeapi.co/api/v2/pokemon/762/,1732007685.616085,pxj3ll11d4rwSg
762,tsareena,https://pokeapi.co/api/v2/pokemon/763/,1732007685.616085,PGC38Yt3y4Irng
763,comfey,https://pokeapi.co/api/v2/pokemon/764/,1732007685.616085,mHqFiI4q0pq32w
764,oranguru,https://pokeapi.co/api/v2/pokemon/765/,1732007685.616085,kVKgV/a0AwgQzg
765,passimian,https://pokeapi.co/api/v2/pokemon/766/,1732007685.616085,d46PBHu8geT5Xw
766,wimpod,https://pokeapi.co/api/v2/pokemon/767/,1732007685.616085,d1xePCVs9Ei2Hg
767,golisopod,https://pokeapi.co/api/v2/pokemon/768/,1732007685.616085,PdUc7FI/tfAshg
768,sandygast,https://pokeapi.co/api/v2/pokemon/769/,1732007685.616085,cTkG0qgZKjzb8Q
769,palossand,https://pokeapi.co/api/v2/pokemon/770/,1732007685.616085,j9+NnWMhjyadRA
770,pyukumuku,https://pokeapi.co/api/v2/pokemon/771/,1732007685.616085,dqLha0kxRFf7cg
771,type-null,https://pokeapi.co/api/v2/pokemon/772/,1732007685.616085,aKnqabb4pju+UQ
772,silvally,https://pokeapi.co/api/v2/pokemon/773/,1732007685.616085,EAjRS+ZjS2dU9Q
773,minior-red-meteor,https://pokeapi.co/api/v2/pokemon/774/,1732007685.616085,eYxqftVrNqmjEA
774,komala,https://pokeapi.co/api/v2/pokemon/775/,1732007685.616085,1NFajCXnW94rJw
775,turtonator,https://pokeapi.co/api/v2/pokemon/776/,1732007685.616085,0kCZWIRPZUr0jA
776,togedemaru,https://pokeapi.co/api/v2/pokemon/777/,1732007685.616085,gCaiGLJiQ+NMew
777,mimikyu-disguised,https://pokeapi.co/api/v2/pokemon/778/,1732007685.616085,eYKbVafupA4bcA
778,bruxish,https://pokeapi.co/api/v2/pokemon/779/,1732007685.616085,mHrh3k231w69hw
779,drampa,https://pokeapi.co/api/v2/pokemon/780/,1732007685.616085,SlL7wkYbuKmVKA
780,dhelmise,https://pokeapi.co/api/v2/pokemon/781/,1732007685.616085,NLpGKDr05c05wQ
781,jangmo-o,https://pokeapi.co/api/v2/pokemon/782/,1732007685.616085,ep/upf1AbZCssA
782,hakamo-o,https://pokeapi.co/api/v2/pokemon/783/,1732007685.616085,tSKX9WeywzfxyQ
783,kommo-o,https://pokeapi.co/api/v2/pokemon/784/,1732007685.616085,ygzSBcVrtUw66A
784,tapu-koko,https://pokeapi.co/api/v2/pokemon/785/,1732007685.616085,5ALSIZbXgtsk/g
785,tapu-lele,https://pokeapi.co/api/v2/pokemon/786/,1732007685.616085,ceYaKNDKv4DE7A
786,tapu-bulu,https://pokeapi.co/api/v2/pokemon/787/,1732007685.616085,zJo3ijyeP4qrwQ
787,tapu-fini,https://pokeapi.co/api/v2/pokemon/788/,1732007685.616085,pMeA2OXUWjs0tg
788,cosmog,https://pokeapi.co/api/v2/pokemon/789/,1732007685.616085,VKcuIUkkAoT4kw
789,cosmoem,https://pokeapi.co/api/v2/pokemon/790/,1732007685.616085,sVydtpsZ7s2r4A
790,solgaleo,https://pokeapi.co/api/v2/pokemon/791/,1732007685.616085,QwCkwA6LDNa38A
791,lunala,https://pokeapi.co/api/v2/pokemon/792/,1732007685.616085,vly9Vh1tjI/HQQ
792,nihilego,https://pokeapi.co/api/v2/pokemon/793/,1732007685.616085,7ayk5SxRjf8SuA
793,buzzwole,https://pokeapi.co/api/v2/pokemon/794/,1732007685.616085,2ljn0Xb3/LPQ6g
794,pheromosa,https://pokeapi.co/api/v2/pokemon/795/,1732007685.616085,i3m3dF0/6pac/w
795,xurkitree,https://pokeapi.co/api/v2/pokemon/796/,1732007685.616085,tCSmgaDFYfJ9Vw
796,celesteela,https://pokeapi.co/api/v2/pokemon/797/,1732007685.616085,B+QDlc2cSM38fA
